"DATA_LOAD_ID","RAW_SRC_PK","RAW_SRC_PK_TYP","RAW_FK","RAW_FK_TYP","PRIM_ADDR_TYP","PRIM_ADDR1","PRIM_CITY","PRIM_ST","PRIM_POSTAL_CODE"
ALL_FDIC_201904,"1,324,843,002",PR_RECORD_ID,"16494",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"100 SOUTH MAIN",KEENESBURG,COLORADO,"80643"
ALL_FDIC_201904,"1,324,843,007",PR_RECORD_ID,"16499",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"3300 COMMERCE STREET",DALLAS,TEXAS,"75226"
ALL_FDIC_201904,"1,324,843,038",PR_RECORD_ID,"16538",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"6625 LYNDALE AVENUE SOUTH",RICHFIELD,MINNESOTA,"55423"
ALL_FDIC_201904,"1,324,843,042",PR_RECORD_ID,"16542",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2001 KIRBY DRIVE",HOUSTON,TEXAS,"77019"
ALL_FDIC_201904,"1,324,843,044",PR_RECORD_ID,"16544",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"18 WEST ADAMS STREET",LOVINGTON,NEW MEXICO,"88260"
ALL_FDIC_201904,"1,324,843,049",PR_RECORD_ID,"16550",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"400 MISSISSIPPI STREET",DONALDSONVILLE,LOUISIANA,"70346"
ALL_FDIC_201904,"1,324,843,063",PR_RECORD_ID,"16568",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"10230 SOUTH PARAMOUNT BOULEVARD",DOWNEY,CALIFORNIA,"90241"
ALL_FDIC_201904,"1,324,843,066",PR_RECORD_ID,"16571",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"111 WEST MONROE STREET",CHICAGO,ILLINOIS,"60603"
ALL_FDIC_201904,"1,324,843,074",PR_RECORD_ID,"16581",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"224 NORTH MAIN STREET",ANTON,TEXAS,"79313"
ALL_FDIC_201904,"1,324,843,086",PR_RECORD_ID,"16593",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"777 WEST ROSEDALE STREET",FORT WORTH,TEXAS,"76101"
ALL_FDIC_201904,"1,324,843,088",PR_RECORD_ID,"16596",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,WHITESBURG,KENTUCKY,"41858"
ALL_FDIC_201904,"1,324,843,102",PR_RECORD_ID,"16612",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"121 EAST CANAL STREET",PICAYUNE,MISSISSIPPI,"39466"
ALL_FDIC_201904,"1,324,843,108",PR_RECORD_ID,"16619",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1050 WILSON AVENUE",CHICAGO,ILLINOIS,"60640"
ALL_FDIC_201904,"1,324,843,112",PR_RECORD_ID,"16623",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"512 HIGHLAND BOULEVARD",SAN ANTONIO,TEXAS,"78210"
ALL_FDIC_201904,"1,324,843,114",PR_RECORD_ID,"16625",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"133 WEST GRAND AVENUE",BENSENVILLE,ILLINOIS,"60106"
ALL_FDIC_201904,"1,324,843,135",PR_RECORD_ID,"16654",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"34300 WEST MARSHALL AVENUE",LONGVIEW,TEXAS,"75608"
ALL_FDIC_201904,"1,324,843,149",PR_RECORD_ID,"16673",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"201 NORTH MAIN STREET",STATESBORO,GEORGIA,"30458"
ALL_FDIC_201904,"1,324,843,221",PR_RECORD_ID,"16760",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"202 EAST WASHINGTON STREET",LEBANON,INDIANA,"46052"
ALL_FDIC_201904,"1,324,843,227",PR_RECORD_ID,"16768",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"660 WEST MAIN STREET",VAN,TEXAS,"75790"
ALL_FDIC_201904,"1,324,843,238",PR_RECORD_ID,"16781",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"211 BROAD STREET",CLINTON,SOUTH CAROLINA,"29325"
ALL_FDIC_201904,"1,324,843,246",PR_RECORD_ID,"16790",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,KERSHAW,SOUTH CAROLINA,"29067"
ALL_FDIC_201904,"1,324,843,263",PR_RECORD_ID,"16812",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,SAINT HELENS,OREGON,"97051"
ALL_FDIC_201904,"1,324,843,273",PR_RECORD_ID,"16823",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"203 WEST THIRD STREET",DAVENPORT,IOWA,"52801"
ALL_FDIC_201904,"1,324,843,274",PR_RECORD_ID,"16825",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"140 COMMERCE STREET",HAWKINSVILLE,GEORGIA,"31036"
ALL_FDIC_201904,"1,324,843,276",PR_RECORD_ID,"16827",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,CANMER,KENTUCKY,"42722"
ALL_FDIC_201904,"1,324,843,277",PR_RECORD_ID,"16828",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"109 NORTH SAN SABA STREET",SAN ANTONIO,TEXAS,"78207"
ALL_FDIC_201904,"1,324,843,278",PR_RECORD_ID,"16830",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"44 NORTH 2ND STREET",MEMPHIS,TENNESSEE,"38101"
ALL_FDIC_201904,"1,324,843,284",PR_RECORD_ID,"16839",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,STERLINGTON,LOUISIANA,"71280"
ALL_FDIC_201904,"1,324,843,321",PR_RECORD_ID,"16884",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1777 NORTH CEDAR LAKE ROAD",ROUND LAKE,ILLINOIS,"60073"
ALL_FDIC_201904,"1,324,843,325",PR_RECORD_ID,"16891",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"145 EAST MARSHALL STREET",PITTSBURG,TEXAS,"75686"
ALL_FDIC_201904,"1,324,843,330",PR_RECORD_ID,"16898",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"141 NORTH HIGHWAY 60",REPUBLIC,MISSOURI,"65738"
ALL_FDIC_201904,"1,324,843,341",PR_RECORD_ID,"16911",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1500 NEWCASTLE STREET",BRUNSWICK,GEORGIA,"31520"
ALL_FDIC_201904,"1,324,843,357",PR_RECORD_ID,"16929",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,NORTH FRANKLIN & WASHINGTON STREETS,BASTROP,LOUISIANA,"71220"
ALL_FDIC_201904,"1,324,843,364",PR_RECORD_ID,"16938",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,MAYNARD,MINNESOTA,"56260"
ALL_FDIC_201904,"1,324,843,366",PR_RECORD_ID,"16941",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"211 ST JOSEPH STREET",WATHENA,KANSAS,"66090"
ALL_FDIC_201904,"1,324,843,367",PR_RECORD_ID,"16942",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"200 MAIN ST",WALNUT,KANSAS,"66780"
ALL_FDIC_201904,"1,324,843,371",PR_RECORD_ID,"16946",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"11108 SOUTH MICHIGAN AVENUE",CHICAGO,ILLINOIS,"60628"
ALL_FDIC_201904,"1,324,843,374",PR_RECORD_ID,"16951",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2100 COMMERCE",RED OAK,IOWA,"51566"
ALL_FDIC_201904,"1,324,843,379",PR_RECORD_ID,"16957",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"204 GULFGATE MALL",HOUSTON,TEXAS,"77017"
ALL_FDIC_201904,"1,324,843,389",PR_RECORD_ID,"16968",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"801 EAST FRONT STREET",IVA,SOUTH CAROLINA,"29655"
ALL_FDIC_201904,"1,324,843,390",PR_RECORD_ID,"16969",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,CALLAO,MISSOURI,"63534"
ALL_FDIC_201904,"1,324,843,402",PR_RECORD_ID,"16983",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2009 BROWNS LANE",JONESBORO,ARKANSAS,"72403"
ALL_FDIC_201904,"1,324,843,403",PR_RECORD_ID,"16984",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"110 NORTH SEQUOYAH STREET",SATANTA,KANSAS,"67870"
ALL_FDIC_201904,"1,324,843,405",PR_RECORD_ID,"16987",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"735 WEST SECOND STREET",TIFTON,GEORGIA,"31794"
ALL_FDIC_201904,"1,324,843,406",PR_RECORD_ID,"16988",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"303 EAST DOYLE STREET",TOCCOA,GEORGIA,"30577"
ALL_FDIC_201904,"1,324,843,412",PR_RECORD_ID,"16994",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2001 BEACH STREET",FORT WORTH,TEXAS,"76103"
ALL_FDIC_201904,"1,324,843,421",PR_RECORD_ID,"17004",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,WEST MAIN STREET,LEBANON,TENNESSEE,"37087"
ALL_FDIC_201904,"1,324,843,427",PR_RECORD_ID,"17011",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"423 WEST 12TH STREET",ALMA,GEORGIA,"31510"
ALL_FDIC_201904,"1,324,843,453",PR_RECORD_ID,"17047",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"214 HESTER PARKER DRIVE",MARKED TREE,ARKANSAS,"72365"
ALL_FDIC_201904,"1,324,843,454",PR_RECORD_ID,"17048",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"948 MAIN STREET",BRIDGEPORT,CONNECTICUT,"6601"
ALL_FDIC_201904,"1,324,843,455",PR_RECORD_ID,"17049",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"120 SOUTH MAIN STREET",MAQUOKETA,IOWA,"52060"
ALL_FDIC_201904,"1,324,843,478",PR_RECORD_ID,"17078",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,ALABASTER,ALABAMA,"35007"
ALL_FDIC_201904,"1,324,843,491",PR_RECORD_ID,"17097",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2225 NORTH MAY AVENUE",OKLAHOMA CITY,OKLAHOMA,"73107"
ALL_FDIC_201904,"1,324,843,502",PR_RECORD_ID,"17114",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"129 MARKET STREET",GORHAM,KANSAS,"67640"
ALL_FDIC_201904,"1,324,843,523",PR_RECORD_ID,"17138",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"117 EAST MAIN STREET",BLAIR,OKLAHOMA,"73526"
ALL_FDIC_201904,"1,324,843,524",PR_RECORD_ID,"17139",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"12 EAST FIRST STREET",PARKVILLE,MISSOURI,"64152"
ALL_FDIC_201904,"1,324,843,544",PR_RECORD_ID,"17163",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,BIWABIK,MINNESOTA,"55708"
ALL_FDIC_201904,"1,324,843,557",PR_RECORD_ID,"17178",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"875 ELM STREET",MANCHESTER,NEW HAMPSHIRE,"3101"
ALL_FDIC_201904,"1,324,843,559",PR_RECORD_ID,"17180",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"24 STATE ROUTE 25",MEREDITH,NEW HAMPSHIRE,"3253"
ALL_FDIC_201904,"1,324,843,561",PR_RECORD_ID,"17184",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"37276 WEST SIX MILE ROAD",LIVONIA,MICHIGAN,"48151"
ALL_FDIC_201904,"1,324,843,564",PR_RECORD_ID,"17187",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"320 CALIFORNIA STREET",SAN FRANCISCO,CALIFORNIA,"94104"
ALL_FDIC_201904,"1,324,843,586",PR_RECORD_ID,"17212",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,POTWIN,KANSAS,"67123"
ALL_FDIC_201904,"1,324,843,593",PR_RECORD_ID,"17220",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"301 BENTON ROAD",BOSSIER CITY,LOUISIANA,"71111"
ALL_FDIC_201904,"1,324,843,596",PR_RECORD_ID,"17224",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"7315 WEST GRAND AVENUE",ELMWOOD PARK,ILLINOIS,"60707"
ALL_FDIC_201904,"1,324,843,599",PR_RECORD_ID,"17227",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"500 NATCHITOCHES",WEST MONROE,LOUISIANA,"71291"
ALL_FDIC_201904,"1,324,843,609",PR_RECORD_ID,"17237",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1155 ELM STREET",MANCHESTER,NEW HAMPSHIRE,"3105"
ALL_FDIC_201904,"1,324,843,628",PR_RECORD_ID,"17259",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"237 WEST 4TH STREET",SAINT ANSGAR,IOWA,"50472"
ALL_FDIC_201904,"1,324,843,630",PR_RECORD_ID,"17262",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"35 PLAINS ROAD",ESSEX,CONNECTICUT,"6426"
ALL_FDIC_201904,"1,324,843,644",PR_RECORD_ID,"17280",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"7 NORTH MAIN STREET",TIOGA,NORTH DAKOTA,"58852"
ALL_FDIC_201904,"1,324,843,646",PR_RECORD_ID,"17282",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"7045 C AVENUE NORTHEAST",CEDAR RAPIDS,IOWA,"52402"
ALL_FDIC_201904,"1,324,843,650",PR_RECORD_ID,"17287",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"175 SOUTH MACON STREET",JESUP,GEORGIA,"31545"
ALL_FDIC_201904,"1,324,843,663",PR_RECORD_ID,"17305",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"9443 SOUTH ASHLAND AVENUE",CHICAGO,ILLINOIS,"60620"
ALL_FDIC_201904,"1,324,843,666",PR_RECORD_ID,"17308",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"220 SOUTH KING STREET",HONOLULU,HAWAII,"96813"
ALL_FDIC_201904,"1,324,843,667",PR_RECORD_ID,"17309",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"4433 WEST TOUHY AVENUE",LINCOLNWOOD,ILLINOIS,"60646"
ALL_FDIC_201904,"1,324,843,675",PR_RECORD_ID,"17317",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"106 EAST 5TH STREET",GARNETT,KANSAS,"66032"
ALL_FDIC_201904,"1,324,843,685",PR_RECORD_ID,"17328",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,BULL AND CONGRESS STREETS,SAVANNAH,GEORGIA,"31401"
ALL_FDIC_201904,"1,324,843,690",PR_RECORD_ID,"17335",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"4299 NORTHWEST 36TH STREET",MIAMI SPRINGS,FLORIDA,"33166"
ALL_FDIC_201904,"1,324,843,723",PR_RECORD_ID,"17375",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"107 SOUTH COMMERCIAL STREET",MANKATO,KANSAS,"66956"
ALL_FDIC_201904,"1,324,843,734",PR_RECORD_ID,"17388",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1201 BRASHEAR AVENUE",MORGAN CITY,LOUISIANA,"70380"
ALL_FDIC_201904,"1,324,843,738",PR_RECORD_ID,"17395",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"233 MAIN ST",LORRAINE,KANSAS,"67459"
ALL_FDIC_201904,"1,324,843,744",PR_RECORD_ID,"17401",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"105 WEST FIRST SOUTH STREET",WENONA,ILLINOIS,"61377"
ALL_FDIC_201904,"1,324,843,747",PR_RECORD_ID,"17404",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"220 WEST GARDEN STREET",PENSACOLA,FLORIDA,"32502"
ALL_FDIC_201904,"1,324,843,760",PR_RECORD_ID,"17421",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2301 WEST WALL",MIDLAND,TEXAS,"79701"
ALL_FDIC_201904,"1,324,843,765",PR_RECORD_ID,"17427",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"8045 BIG BEND BOULEVARD",WEBSTER GROVES,MISSOURI,"63119"
ALL_FDIC_201904,"1,324,843,774",PR_RECORD_ID,"17436",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"5622 THIRD STREET",KATY,TEXAS,"77450"
ALL_FDIC_201904,"1,324,843,775",PR_RECORD_ID,"17437",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"308 SOUTH MAIN STREET",ABERDEEN,SOUTH DAKOTA,"57401"
ALL_FDIC_201904,"1,324,843,778",PR_RECORD_ID,"17441",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"301 MAIN STREET",DYSART,IOWA,"52224"
ALL_FDIC_201904,"1,324,843,789",PR_RECORD_ID,"17455",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2728 EAST VIVION ROAD",KANSAS CITY,MISSOURI,"64119"
ALL_FDIC_201904,"1,324,843,795",PR_RECORD_ID,"17462",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"10050 FLORIDA AVENUE",TAMPA,FLORIDA,"33682"
ALL_FDIC_201904,"1,324,843,798",PR_RECORD_ID,"17465",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,PLYMOUTH,NEBRASKA,"68424"
ALL_FDIC_201904,"1,324,843,802",PR_RECORD_ID,"17470",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1835 FIRST STREET",HIGHLAND PARK,ILLINOIS,"60035"
ALL_FDIC_201904,"1,324,843,816",PR_RECORD_ID,"17489",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"180 SANSOME STREET",SAN FRANCISCO,CALIFORNIA,"94104"
ALL_FDIC_201904,"1,324,843,818",PR_RECORD_ID,"17492",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1908 NORTH LAURENT STREET",VICTORIA,TEXAS,"77901"
ALL_FDIC_201904,"1,324,843,821",PR_RECORD_ID,"17495",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"201 SOUTH COMMERCE STREET",GENEVA,ALABAMA,"36340"
ALL_FDIC_201904,"1,324,843,827",PR_RECORD_ID,"17501",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"6401 NORTH LINCOLN AVENUE",LINCOLNWOOD,ILLINOIS,"60645"
ALL_FDIC_201904,"1,324,843,828",PR_RECORD_ID,"17502",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"101 EAST JEFFERSON STREET",KOSCIUSKO,MISSISSIPPI,"39090"
ALL_FDIC_201904,"1,324,843,833",PR_RECORD_ID,"17508",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,FIRST AND COURT STREET,PRESTONSBURG,KENTUCKY,"41653"
ALL_FDIC_201904,"1,324,843,838",PR_RECORD_ID,"17513",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"102 EAST DIVISION STREET",FISHER,ILLINOIS,"61843"
ALL_FDIC_201904,"1,324,843,853",PR_RECORD_ID,"17530",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2520 WEST IRVING BOULEVARD",IRVING,TEXAS,"75061"
ALL_FDIC_201904,"1,324,843,867",PR_RECORD_ID,"17548",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"202 WEST SIXTH STREET",CONCORDIA,KANSAS,"66901"
ALL_FDIC_201904,"1,324,843,880",PR_RECORD_ID,"17561",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"400 NORTH ASHLEY STREET",TAMPA,FLORIDA,"33602"
ALL_FDIC_201904,"1,324,843,883",PR_RECORD_ID,"17566",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2696 SOUTH COLORADO BOULEVARD",DENVER,COLORADO,"80222"
ALL_FDIC_201904,"1,324,843,886",PR_RECORD_ID,"17569",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"510 MAIN STREET",DENTON,KANSAS,"66017"
ALL_FDIC_201904,"1,324,843,900",PR_RECORD_ID,"17583",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"110 EAST FLAGLER STREET",MIAMI,FLORIDA,"33101"
ALL_FDIC_201904,"1,324,843,901",PR_RECORD_ID,"17584",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1323 N.E. 163RD STREET",NORTH MIAMI BEACH,FLORIDA,"33160"
ALL_FDIC_201904,"1,324,843,904",PR_RECORD_ID,"17587",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,HIGHWAY 1 AND LAUREL STREET,SIMMESPORT,LOUISIANA,"71369"
ALL_FDIC_201904,"1,324,843,907",PR_RECORD_ID,"17590",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,YODER,KANSAS,"67585"
ALL_FDIC_201904,"1,324,843,918",PR_RECORD_ID,"17601",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,SECOND AND BROADWAY,LEOTI,KANSAS,"67861"
ALL_FDIC_201904,"1,324,843,926",PR_RECORD_ID,"17610",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"11806 WILCREST DRIVE",HARRIS COUNTY,TEXAS,"77031"
ALL_FDIC_201904,"1,324,843,927",PR_RECORD_ID,"17611",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,PALMER,IOWA,"50571"
ALL_FDIC_201904,"1,324,843,934",PR_RECORD_ID,"17618",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"119 NORTH BROADWAY",LA CYGNE,KANSAS,"66040"
ALL_FDIC_201904,"1,324,843,937",PR_RECORD_ID,"17621",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"3031 STAGG AVE",BASILE,LOUISIANA,"70515"
ALL_FDIC_201904,"1,324,843,938",PR_RECORD_ID,"17622",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,COY AND HELENA STREETS,ALDEN,MICHIGAN,"49612"
ALL_FDIC_201904,"1,324,843,939",PR_RECORD_ID,"17625",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"102 SIXTH AVENUE WEST",HUNTINGTON,WEST VIRGINIA,"25779"
ALL_FDIC_201904,"1,324,843,957",PR_RECORD_ID,"17647",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,WILMORE,KANSAS,"67155"
ALL_FDIC_201904,"1,324,843,959",PR_RECORD_ID,"17649",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,ROSS AVENUE,CLEARWATER,KANSAS,"67026"
ALL_FDIC_201904,"1,324,843,961",PR_RECORD_ID,"17652",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"124 NORTH BROADWAY AVENUE",STERLING,KANSAS,"67579"
ALL_FDIC_201904,"1,324,843,972",PR_RECORD_ID,"17663",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"506 ROSWELL STREET, S.E.",MARIETTA,GEORGIA,"30065"
ALL_FDIC_201904,"1,324,843,976",PR_RECORD_ID,"17667",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1511 MAIN",WINFIELD,KANSAS,"67156"
ALL_FDIC_201904,"1,324,843,977",PR_RECORD_ID,"17668",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,BABBITT,MINNESOTA,"55706"
ALL_FDIC_201904,"1,324,844,014",PR_RECORD_ID,"17711",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"8004 WOODWAY DRIVE",WACO,TEXAS,"76712"
ALL_FDIC_201904,"1,324,844,015",PR_RECORD_ID,"17712",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"6TH AND HUMBOLDT STREETS",MANHATTAN,KANSAS,"66502"
ALL_FDIC_201904,"1,324,844,021",PR_RECORD_ID,"17718",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"150 DEXTER AVENUE",MONTGOMERY,ALABAMA,"36101"
ALL_FDIC_201904,"1,324,844,028",PR_RECORD_ID,"17727",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"507 MAIN STREET",RUSSELL,KANSAS,"67665"
ALL_FDIC_201904,"1,324,844,031",PR_RECORD_ID,"17730",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"9640 SOUTH WESTERN AVENUE",EVERGREEN PARK,ILLINOIS,"60642"
ALL_FDIC_201904,"1,324,844,034",PR_RECORD_ID,"17733",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"128 WASHINGTON AVENUE, EAST",FERGUS FALLS,MINNESOTA,"56537"
ALL_FDIC_201904,"1,324,844,043",PR_RECORD_ID,"17743",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"252 MAIN STREET",SACO,MAINE,"4072"
ALL_FDIC_201904,"1,324,844,048",PR_RECORD_ID,"17749",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"105 FRONT STREET",BATH,MAINE,"4530"
ALL_FDIC_201904,"1,324,844,049",PR_RECORD_ID,"17750",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"17 20TH STREET NORTH",BIRMINGHAM,ALABAMA,"35203"
ALL_FDIC_201904,"1,324,844,053",PR_RECORD_ID,"17755",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,MAIN STREET,PINELAND,TEXAS,"75968"
ALL_FDIC_201904,"1,324,844,060",PR_RECORD_ID,"17762",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"151 ALTERNATE HIGHWAY 30",ROCHELLE,ILLINOIS,"61068"
ALL_FDIC_201904,"1,324,844,076",PR_RECORD_ID,"17781",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"215 SOUTHEAST 3RD STREET",FAIRFIELD,ILLINOIS,"62837"
ALL_FDIC_201904,"1,324,844,086",PR_RECORD_ID,"17794",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"4215 SOUTH STAPLES STREET",CORPUS CHRISTI,TEXAS,"78411"
ALL_FDIC_201904,"1,324,844,094",PR_RECORD_ID,"17802",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"4640 SOUTH ORANGE BLOSSOM TRAIL",ORLANDO,FLORIDA,"32805"
ALL_FDIC_201904,"1,324,844,110",PR_RECORD_ID,"17821",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"221 MAIN STREET",STICKNEY,SOUTH DAKOTA,"57375"
ALL_FDIC_201904,"1,324,844,121",PR_RECORD_ID,"17833",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"200 SOUTH 2ND STREET",CHEROKEE,IOWA,"51012"
ALL_FDIC_201904,"1,324,844,123",PR_RECORD_ID,"17836",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"501 MAIN STREET",WALSENBURG,COLORADO,"81089"
ALL_FDIC_201904,"1,324,844,124",PR_RECORD_ID,"17837",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"200 WEST MAIN STREET",KINGSTREE,SOUTH CAROLINA,"29556"
ALL_FDIC_201904,"1,324,844,125",PR_RECORD_ID,"17838",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"500 DELAWARE AVENUE",WILMINGTON,DELAWARE,"19801"
